osmid,y,x,highway,ref,street_count,junction,railway,geometry
37535866,39.2855131,-76.7734595,,,3,,,POINT (-76.7734595 39.2855131)
37535885,39.281097,-76.513527,,,3,,,POINT (-76.513527 39.281097)
37535886,39.280297,-76.513948,,,4,,,POINT (-76.513948 39.280297)
37535894,39.2453051,-76.6919671,,,3,,,POINT (-76.6919671 39.2453051)
37535901,39.2893656,-76.7315438,traffic_signals,,4,,,POINT (-76.7315438 39.2893656)
37535935,39.2885583,-76.7358709,,,3,,,POINT (-76.7358709 39.2885583)
37535936,39.2884048,-76.7364624,,,3,,,POINT (-76.7364624 39.2884048)
37535940,39.4064708,-76.8117075,,,3,,,POINT (-76.8117075 39.4064708)
37535943,39.4062293,-76.8115295,,,3,,,POINT (-76.8115295 39.4062293)
37535945,39.4060136,-76.8113151,,,1,,,POINT (-76.8113151 39.4060136)
37535952,39.2288888,-76.7071687,,,3,,,POINT (-76.7071687 39.2288888)
37535966,39.4070187,-76.8102887,,,3,,,POINT (-76.8102887 39.4070187)
37535968,39.4070806,-76.8100033,,,1,,,POINT (-76.8100033 39.4070806)
37535973,39.4072148,-76.8103838,,,3,,,POINT (-76.8103838 39.4072148)
37535975,39.2879809,-76.7343376,,,3,,,POINT (-76.7343376 39.2879809)
37535985,39.2875411,-76.7344028,crossing,,4,,,POINT (-76.7344028 39.2875411)
37535989,39.2873134,-76.7349317,,,3,,,POINT (-76.7349317 39.2873134)
37536020,39.4460536,-76.6708277,turning_circle,,3,,,POINT (-76.6708277 39.4460536)
37536029,39.4473192,-76.6708789,,,3,,,POINT (-76.6708789 39.4473192)
37536045,39.4489584,-76.6704999,turning_circle,,3,,,POINT (-76.6704999 39.4489584)
37536053,39.4492313,-76.6688981,,,1,,,POINT (-76.6688981 39.4492313)
37536061,39.385161,-76.398981,,,3,,,POINT (-76.398981 39.385161)
37536093,39.2277291,-76.4869807,,,1,,,POINT (-76.4869807 39.2277291)
37536108,39.4476326,-76.6684026,,,1,,,POINT (-76.6684026 39.4476326)
37536110,39.3714959,-76.7354483,,,3,,,POINT (-76.7354483 39.3714959)
37536121,39.3712915,-76.7347004,,,3,,,POINT (-76.7347004 39.3712915)
37536123,39.3711501,-76.7348114,,,3,,,POINT (-76.7348114 39.3711501)
37536125,39.449432,-76.6709954,,,1,,,POINT (-76.6709954 39.449432)
37536167,39.4761121,-76.8013984,,,1,,,POINT (-76.8013984 39.4761121)
37536171,39.3923457,-76.7298542,,,3,,,POINT (-76.7298542 39.3923457)
37536190,39.3922546,-76.7294298,,,3,,,POINT (-76.7294298 39.3922546)
37536217,39.7094651,-76.7790029,,,3,,,POINT (-76.7790029 39.7094651)
37536227,39.2408557,-76.4509369,,,4,,,POINT (-76.4509369 39.2408557)
37536231,39.2391838,-76.452406,,,3,,,POINT (-76.452406 39.2391838)
37536234,39.702745,-76.777727,,,1,,,POINT (-76.777727 39.702745)
37536307,39.7045533,-76.7820996,,,3,,,POINT (-76.7820996 39.7045533)
37536348,39.5007422,-76.6080675,,,3,,,POINT (-76.6080675 39.5007422)
37536349,39.5005522,-76.6079018,,,3,,,POINT (-76.6079018 39.5005522)
37536362,39.500352,-76.607962,,,1,,,POINT (-76.607962 39.500352)
37536367,39.5008054,-76.6079533,,,3,,,POINT (-76.6079533 39.5008054)
37536412,39.360864,-76.720351,,,3,,,POINT (-76.720351 39.360864)
37536455,39.679159,-76.652523,,,1,,,POINT (-76.652523 39.679159)
37536471,39.498783,-76.612769,,,1,,,POINT (-76.612769 39.498783)
37536488,39.67869,-76.652223,,,1,,,POINT (-76.652223 39.67869)
37536502,39.698448,-76.739064,,,3,,,POINT (-76.739064 39.698448)
37536543,39.677629,-76.651848,,,1,,,POINT (-76.651848 39.677629)
37536564,39.678372,-76.651959,,,1,,,POINT (-76.651959 39.678372)
37536565,39.67862,-76.653125,,,1,,,POINT (-76.653125 39.67862)
37536566,39.677792,-76.652708,,,1,,,POINT (-76.652708 39.677792)
37536584,39.46383,-76.486173,,,1,,,POINT (-76.486173 39.46383)
37536588,39.465048,-76.471251,,,1,,,POINT (-76.471251 39.465048)
37536595,39.4663778,-76.4690015,,,3,,,POINT (-76.4690015 39.4663778)
37536598,39.4443347,-76.7623906,,,3,,,POINT (-76.7623906 39.4443347)
37536613,39.4442689,-76.7626294,,,3,,,POINT (-76.7626294 39.4442689)
37536624,39.464894,-76.470947,,,1,,,POINT (-76.470947 39.464894)
37536636,39.676939,-76.651699,,,1,,,POINT (-76.651699 39.676939)
37536662,39.4661688,-76.4453014,,,3,,,POINT (-76.4453014 39.4661688)
37536665,39.467065,-76.445948,,,3,,,POINT (-76.445948 39.467065)
37536672,39.4677862,-76.4464289,,,1,,,POINT (-76.4464289 39.4677862)
37536694,39.3818036,-76.5718862,,,3,,,POINT (-76.5718862 39.3818036)
37536720,39.3887219,-76.5622014,,,3,,,POINT (-76.5622014 39.3887219)
37536730,39.3902622,-76.5617338,,,3,,,POINT (-76.5617338 39.3902622)
37536734,39.5229671,-76.6719281,,,3,,,POINT (-76.6719281 39.5229671)
37536781,39.520834,-76.6707936,,,1,,,POINT (-76.6707936 39.520834)
37536804,39.2836819,-76.5062787,,,4,,,POINT (-76.5062787 39.2836819)
37536810,39.2837629,-76.5060253,,,3,,,POINT (-76.5060253 39.2837629)
37536831,39.28251,-76.505614,,,3,,,POINT (-76.505614 39.28251)
37536837,39.367768,-76.476128,,,1,,,POINT (-76.476128 39.367768)
37536850,39.3673173,-76.4735334,,,3,,,POINT (-76.4735334 39.3673173)
37536852,39.349382,-76.395577,,,1,,,POINT (-76.395577 39.349382)
37536862,39.350154,-76.394906,,,1,,,POINT (-76.394906 39.350154)
37536866,39.365517,-76.400501,,,1,,,POINT (-76.400501 39.365517)
37536869,39.2598796,-76.5089768,,,3,,,POINT (-76.5089768 39.2598796)
37536882,39.2598029,-76.5098321,,,3,,,POINT (-76.5098321 39.2598029)
37536911,39.349702,-76.508813,,,1,,,POINT (-76.508813 39.349702)
37536931,39.3494291,-76.5097697,,,4,,,POINT (-76.5097697 39.3494291)
37536982,39.5113785,-76.8178658,,,3,,,POINT (-76.8178658 39.5113785)
37536991,39.438723,-76.8425133,,,3,,,POINT (-76.8425133 39.438723)
37537025,39.446031,-76.8116858,,,1,,,POINT (-76.8116858 39.446031)
37537029,39.30095,-76.475597,,,1,,,POINT (-76.475597 39.30095)
37537065,39.491834,-76.6477995,,,3,,,POINT (-76.6477995 39.491834)
37537073,39.4922757,-76.6479969,,,3,,,POINT (-76.6479969 39.4922757)
37537074,39.4921845,-76.6487487,,,3,,,POINT (-76.6487487 39.4921845)
37537079,39.5069813,-76.8210354,,,4,,,POINT (-76.8210354 39.5069813)
37537120,39.45265,-76.8168213,,,1,,,POINT (-76.8168213 39.45265)
37537151,39.300008,-76.469267,,,3,,,POINT (-76.469267 39.300008)
37537155,39.299569,-76.469581,,,3,,,POINT (-76.469581 39.299569)
37537167,39.299322,-76.469918,,,1,,,POINT (-76.469918 39.299322)
37537170,39.4940789,-76.6496169,,,3,,,POINT (-76.6496169 39.4940789)
37537174,39.641793,-76.675536,,,1,,,POINT (-76.675536 39.641793)
37537176,39.4678046,-76.5751501,,,3,,,POINT (-76.5751501 39.4678046)
37537226,39.642312,-76.675404,,,1,,,POINT (-76.675404 39.642312)
37537228,39.392465,-76.589952,,,3,,,POINT (-76.589952 39.392465)
37537236,39.641871,-76.675023,,,1,,,POINT (-76.675023 39.641871)
37537238,39.4699404,-76.5761405,,,3,,,POINT (-76.5761405 39.4699404)
37537267,39.4930259,-76.6511726,,,3,,,POINT (-76.6511726 39.4930259)
37537283,39.4933003,-76.6502668,,,3,,,POINT (-76.6502668 39.4933003)
37537293,39.642753,-76.674907,,,1,,,POINT (-76.674907 39.642753)
37537315,39.5901438,-76.558695,,,3,,,POINT (-76.558695 39.5901438)
37537335,39.590228,-76.556668,,,1,,,POINT (-76.556668 39.590228)
37537349,39.3782999,-76.5623034,,,3,,,POINT (-76.5623034 39.3782999)
37537369,39.3757849,-76.6415133,,,1,,,POINT (-76.6415133 39.3757849)
37537373,39.3758297,-76.6409663,,,4,,,POINT (-76.6409663 39.3758297)
37537413,39.378428,-76.5616536,,,3,,,POINT (-76.5616536 39.378428)
37537514,39.563799,-76.716621,,,3,,,POINT (-76.716621 39.563799)
37537518,39.564562,-76.716958,,,3,,,POINT (-76.716958 39.564562)
37537528,39.564694,-76.717311,,,1,,,POINT (-76.717311 39.564694)
37537533,39.564869,-76.717102,,,1,,,POINT (-76.717102 39.564869)
37537551,39.2823503,-76.7229281,,,3,,,POINT (-76.7229281 39.2823503)
37537567,39.2815492,-76.722251,,,3,,,POINT (-76.722251 39.2815492)
37537570,39.6622,-76.619398,,,3,,,POINT (-76.619398 39.6622)
37537596,39.661055,-76.615435,,,1,,,POINT (-76.615435 39.661055)
37537610,39.3957104,-76.6999853,turning_circle,,1,,,POINT (-76.6999853 39.3957104)
37537614,39.6616365,-76.6034037,,,3,,,POINT (-76.6034037 39.6616365)
37537627,39.2357616,-76.4491788,,,3,,,POINT (-76.4491788 39.2357616)
37537629,39.236277,-76.448723,,,3,,,POINT (-76.448723 39.236277)
37537639,39.236102,-76.448357,,,3,,,POINT (-76.448357 39.236102)
37537641,39.235895,-76.447937,,,1,,,POINT (-76.447937 39.235895)
37537684,39.3948541,-76.5141087,,,3,,,POINT (-76.5141087 39.3948541)
37537688,39.394505,-76.513939,,,1,,,POINT (-76.513939 39.394505)
37537693,39.2856003,-76.7526393,,,3,,,POINT (-76.7526393 39.2856003)
37537694,39.2855837,-76.752465,,,3,,,POINT (-76.752465 39.2855837)
37537698,39.2855681,-76.7513961,,,3,,,POINT (-76.7513961 39.2855681)
37537701,39.2857602,-76.7526393,,,3,,,POINT (-76.7526393 39.2857602)
37537703,39.2857519,-76.752461,,,3,,,POINT (-76.752461 39.2857519)
37537707,39.2857103,-76.7514431,,,3,,,POINT (-76.7514431 39.2857103)
37537710,39.2860674,-76.7526635,,,4,,,POINT (-76.7526635 39.2860674)
37537712,39.2861006,-76.7516456,,,1,,,POINT (-76.7516456 39.2861006)
37537731,39.2855722,-76.7593484,,,3,,,POINT (-76.7593484 39.2855722)
37537740,39.2853159,-76.7594809,,,3,,,POINT (-76.7594809 39.2853159)
37537742,39.2850948,-76.7595952,,,3,,,POINT (-76.7595952 39.2850948)
37537795,39.675937,-76.65172,,,1,,,POINT (-76.65172 39.675937)
37537804,39.507359,-76.56754,,,3,,,POINT (-76.56754 39.507359)
37537830,39.675276,-76.659687,,,3,,,POINT (-76.659687 39.675276)
37537837,39.675126,-76.657864,,,1,,,POINT (-76.657864 39.675126)
37537841,39.4550237,-76.4303188,,,3,,,POINT (-76.4303188 39.4550237)
37537846,39.454449,-76.429491,,,4,,,POINT (-76.429491 39.454449)
37537856,39.453557,-76.42962,,,1,,,POINT (-76.42962 39.453557)
37537859,39.677509,-76.664569,,,3,,,POINT (-76.664569 39.677509)
37537881,39.676127,-76.664239,,,1,,,POINT (-76.664239 39.676127)
37537886,39.452268,-76.438331,,,3,,,POINT (-76.438331 39.452268)
37537888,39.453155,-76.435469,,,1,,,POINT (-76.435469 39.453155)
37537911,39.45351,-76.438445,,,3,,,POINT (-76.438445 39.45351)
37537913,39.453944,-76.43675,,,1,,,POINT (-76.43675 39.453944)
37537962,39.5179485,-76.6392556,,,3,,,POINT (-76.6392556 39.5179485)
37537977,39.518862,-76.6398215,,,3,,,POINT (-76.6398215 39.518862)
37537979,39.5194265,-76.6448649,turning_circle,,1,,,POINT (-76.6448649 39.5194265)
37537999,39.375356,-76.505457,,,1,,,POINT (-76.505457 39.375356)
37538020,39.3754021,-76.5075214,,,3,,,POINT (-76.5075214 39.3754021)
37538041,39.3810626,-76.5559477,,,3,,,POINT (-76.5559477 39.3810626)
37538045,39.3754524,-76.5070718,,,3,,,POINT (-76.5070718 39.3754524)
37538046,39.3751367,-76.5066852,,,1,,,POINT (-76.5066852 39.3751367)
37538049,39.4933112,-76.6578207,,,3,,,POINT (-76.6578207 39.4933112)
37538051,39.4924009,-76.6581493,,,3,,,POINT (-76.6581493 39.4924009)
37538060,39.4932747,-76.6584654,,,3,,,POINT (-76.6584654 39.4932747)
37538101,39.645435,-76.685382,,,1,,,POINT (-76.685382 39.645435)
37538139,39.647426,-76.681743,,,3,,,POINT (-76.681743 39.647426)
37538162,39.3284322,-76.4732633,,,3,,,POINT (-76.4732633 39.3284322)
37538173,39.327699,-76.474841,,,1,,,POINT (-76.474841 39.327699)
37538294,39.2651318,-76.7660218,,,1,,,POINT (-76.7660218 39.2651318)
37538303,39.2658233,-76.7660982,,,3,,,POINT (-76.7660982 39.2658233)
37538346,39.4380798,-76.8030012,,,3,,,POINT (-76.8030012 39.4380798)
37538349,39.4385343,-76.8023626,,,3,,,POINT (-76.8023626 39.4385343)
37538351,39.4382878,-76.8020298,,,3,,,POINT (-76.8020298 39.4382878)
37538354,39.4385038,-76.8035342,,,3,,,POINT (-76.8035342 39.4385038)
37538356,39.4386395,-76.8033588,,,3,,,POINT (-76.8033588 39.4386395)
37538378,39.5317542,-76.8030653,,,1,,,POINT (-76.8030653 39.5317542)
37538442,39.526876,-76.8015191,,,3,,,POINT (-76.8015191 39.526876)
37538458,39.642149,-76.674406,,,1,,,POINT (-76.674406 39.642149)
37538475,39.6524653,-76.6539093,,,3,,,POINT (-76.6539093 39.6524653)
37538478,39.652476,-76.6548989,,,1,,,POINT (-76.6548989 39.652476)
37538479,39.337733,-76.502839,,,1,,,POINT (-76.502839 39.337733)
37538481,39.2349978,-76.506986,,,3,,,POINT (-76.506986 39.2349978)
37538486,39.342723,-76.498873,,,3,,,POINT (-76.498873 39.342723)
37538551,39.445716,-76.497174,,,1,,,POINT (-76.497174 39.445716)
37538555,39.353027,-76.512092,,,3,,,POINT (-76.512092 39.353027)
37538563,39.3517525,-76.5111376,,,3,,,POINT (-76.5111376 39.3517525)
37538565,39.2562188,-76.5169902,,,3,,,POINT (-76.5169902 39.2562188)
37538577,39.599723,-76.688986,,,1,,,POINT (-76.688986 39.599723)
37538586,39.593415,-76.64045,,,1,,,POINT (-76.64045 39.593415)
37538589,39.470599,-76.51259,,,1,,,POINT (-76.51259 39.470599)
37538602,39.471042,-76.512812,,,1,,,POINT (-76.512812 39.471042)
37538614,39.493906,-76.69007,,,3,,,POINT (-76.69007 39.493906)
37538616,39.6363699,-76.6050304,,,3,,,POINT (-76.6050304 39.6363699)
37538627,39.6378,-76.6054688,,,1,,,POINT (-76.6054688 39.6378)
37538635,39.582415,-76.680595,,,1,,,POINT (-76.680595 39.582415)
37538636,39.5826421,-76.6827862,,,3,,,POINT (-76.6827862 39.5826421)
37538645,39.6399577,-76.5793002,,,3,,,POINT (-76.5793002 39.6399577)
37538662,39.497275,-76.522285,,,1,,,POINT (-76.522285 39.497275)
37538698,39.2524434,-76.6648556,,,3,,,POINT (-76.6648556 39.2524434)
37538701,39.4995115,-76.5487077,,,3,,,POINT (-76.5487077 39.4995115)
37538749,39.2816374,-76.7546916,,,3,,,POINT (-76.7546916 39.2816374)
37538755,39.2812889,-76.7547917,,,3,,,POINT (-76.7547917 39.2812889)
37538757,39.2811668,-76.7548021,,,3,,,POINT (-76.7548021 39.2811668)
37538772,39.561785,-76.576927,,,1,,,POINT (-76.576927 39.561785)
37538786,39.627508,-76.69127,,,1,,,POINT (-76.69127 39.627508)
37538828,39.5651522,-76.6137175,,,1,,,POINT (-76.6137175 39.5651522)
37538853,39.4252377,-76.607713,,,4,,,POINT (-76.607713 39.4252377)
37538855,39.481905,-76.53996,,,3,,,POINT (-76.53996 39.481905)
37538856,39.481296,-76.541055,,,3,,,POINT (-76.541055 39.481296)
37538858,39.493567,-76.543734,,,1,,,POINT (-76.543734 39.493567)
37538869,39.494626,-76.541406,,,1,,,POINT (-76.541406 39.494626)
37538891,39.532412,-76.541871,,,1,,,POINT (-76.541871 39.532412)
37538893,39.4835433,-76.7345005,,,3,,,POINT (-76.7345005 39.4835433)
37538922,39.4873248,-76.7554622,,,3,,,POINT (-76.7554622 39.4873248)
37538930,39.4874608,-76.7559145,,,3,,,POINT (-76.7559145 39.4874608)
37538935,39.535442,-76.543922,,,1,,,POINT (-76.543922 39.535442)
37538938,39.448474,-76.6392493,,,3,,,POINT (-76.6392493 39.448474)
37538939,39.4481075,-76.638216,,,1,,,POINT (-76.638216 39.4481075)
37538984,39.4106923,-76.5783953,,,4,,,POINT (-76.5783953 39.4106923)
37539001,39.4165317,-76.5801139,,,3,,,POINT (-76.5801139 39.4165317)
37539002,39.4169399,-76.5801106,,,3,,,POINT (-76.5801106 39.4169399)
37539008,39.4098613,-76.5789217,,,3,,,POINT (-76.5789217 39.4098613)
37539009,39.414607,-76.580358,,,3,,,POINT (-76.580358 39.414607)
37539010,39.415081,-76.5804591,,,3,,,POINT (-76.5804591 39.415081)
37539026,39.3797461,-76.5028296,traffic_signals,,5,,,POINT (-76.5028296 39.3797461)
37539041,39.3796192,-76.5012118,,,3,,,POINT (-76.5012118 39.3796192)
37539069,39.379928,-76.4993245,,,3,,,POINT (-76.4993245 39.379928)
37539071,39.3797783,-76.4992516,,,3,,,POINT (-76.4992516 39.3797783)
37539074,39.379722,-76.4991963,,,3,,,POINT (-76.4991963 39.379722)
37539095,39.450766,-76.697755,,,3,,,POINT (-76.697755 39.450766)
37539114,39.4509036,-76.697574,,,3,,,POINT (-76.697574 39.4509036)
37539143,39.4403735,-76.6263821,,,3,,,POINT (-76.6263821 39.4403735)
37539165,39.43944,-76.6266771,,,3,,,POINT (-76.6266771 39.43944)
37539173,39.4393139,-76.6271101,,,3,,,POINT (-76.6271101 39.4393139)
37539179,39.4396588,-76.6274137,,,3,,,POINT (-76.6274137 39.4396588)
37539182,39.4400261,-76.6275912,,,3,,,POINT (-76.6275912 39.4400261)
37539194,39.4150024,-76.5693736,,,1,,,POINT (-76.5693736 39.4150024)
37539206,39.416614,-76.5713322,,,3,,,POINT (-76.5713322 39.416614)
37539316,39.4171549,-76.6163706,,,3,,,POINT (-76.6163706 39.4171549)
37539324,39.41742,-76.6167737,,,3,,,POINT (-76.6167737 39.41742)
37539351,39.42971,-76.383941,,,3,,,POINT (-76.383941 39.42971)
37539378,39.399953,-76.463278,,,3,,,POINT (-76.463278 39.399953)
37539379,39.3999763,-76.462487,,,3,,,POINT (-76.462487 39.3999763)
37539469,39.3325641,-76.4877132,,,3,,,POINT (-76.4877132 39.3325641)
37539472,39.489574,-76.773912,,,3,,,POINT (-76.773912 39.489574)
37539476,39.5064564,-76.8116015,,,1,,,POINT (-76.8116015 39.5064564)
37539478,39.5063437,-76.8118281,,,3,,,POINT (-76.8118281 39.5063437)
37539482,39.5061791,-76.8122881,,,3,,,POINT (-76.8122881 39.5061791)
37539588,39.524148,-76.8292385,,,3,,,POINT (-76.8292385 39.524148)
37539619,39.5859081,-76.6829261,,,1,,,POINT (-76.6829261 39.5859081)
37539625,39.58624,-76.660958,,,1,,,POINT (-76.660958 39.58624)
37539628,39.591379,-76.661061,,,1,,,POINT (-76.661061 39.591379)
37539638,39.4307426,-76.8670405,,,3,,,POINT (-76.8670405 39.4307426)
37539661,39.4276188,-76.8675587,,,1,,,POINT (-76.8675587 39.4276188)
37539687,39.4340573,-76.8803433,,,3,,,POINT (-76.8803433 39.4340573)
37539743,39.4363155,-76.8731764,,,1,,,POINT (-76.8731764 39.4363155)
37539765,39.357254,-76.480815,,,3,,,POINT (-76.480815 39.357254)
37539788,39.3611037,-76.446506,,,3,,,POINT (-76.446506 39.3611037)
37539873,39.479791,-76.551975,,,3,,,POINT (-76.551975 39.479791)
37539901,39.479393,-76.551932,,,3,,,POINT (-76.551932 39.479393)
37539907,39.237353,-76.456197,,,3,,,POINT (-76.456197 39.237353)
37539918,39.237079,-76.459087,,,3,,,POINT (-76.459087 39.237079)
37539922,39.491824,-76.528417,,,1,,,POINT (-76.528417 39.491824)
37539950,39.492413,-76.526151,,,1,,,POINT (-76.526151 39.492413)
37539966,39.4240477,-76.7827698,,,3,,,POINT (-76.7827698 39.4240477)
37539977,39.6355922,-76.8062212,,,3,,,POINT (-76.8062212 39.6355922)
37539991,39.6361469,-76.8032842,,,1,,,POINT (-76.8032842 39.6361469)
37540006,39.6258807,-76.7943274,,,3,,,POINT (-76.7943274 39.6258807)
37540024,39.6263032,-76.792423,,,1,,,POINT (-76.792423 39.6263032)
37540029,39.2752478,-76.7084536,,,3,,,POINT (-76.7084536 39.2752478)
37540030,39.275197,-76.7079199,,,3,,,POINT (-76.7079199 39.275197)
37540051,39.4131241,-76.7149344,,,3,,,POINT (-76.7149344 39.4131241)
37540061,39.412054,-76.716874,,,1,,,POINT (-76.716874 39.412054)
37540093,39.2447368,-76.6772753,,,3,,,POINT (-76.6772753 39.2447368)
37540112,39.2438648,-76.6737154,,,3,,,POINT (-76.6737154 39.2438648)
37540119,39.2444795,-76.6744473,traffic_signals,,4,,,POINT (-76.6744473 39.2444795)
37540121,39.2446666,-76.6743944,,,3,,,POINT (-76.6743944 39.2446666)
37540167,39.3574089,-76.782321,,,3,,,POINT (-76.782321 39.3574089)
37540168,39.3579844,-76.7807599,,,3,,,POINT (-76.7807599 39.3579844)
37540224,39.3263527,-76.4401842,,,3,,,POINT (-76.4401842 39.3263527)
37540228,39.6428493,-76.6905136,,,3,,,POINT (-76.6905136 39.6428493)
37540251,39.642381,-76.688454,,,1,,,POINT (-76.688454 39.642381)
37540259,39.640762,-76.646696,,,1,,,POINT (-76.646696 39.640762)
37540260,39.327996,-76.452464,,,3,,,POINT (-76.452464 39.327996)
37540277,39.2310156,-76.6865318,,,3,,,POINT (-76.6865318 39.2310156)
37540281,39.4089243,-76.6082835,,,3,,,POINT (-76.6082835 39.4089243)
37540282,39.4088118,-76.608509,,,3,,,POINT (-76.608509 39.4088118)
37540301,39.327526,-76.456388,,,3,,,POINT (-76.456388 39.327526)
37540307,39.393511,-76.548696,,,3,,,POINT (-76.548696 39.393511)
37540322,39.4122033,-76.6263161,,,3,,,POINT (-76.6263161 39.4122033)
37540340,39.4128454,-76.6280404,,,3,,,POINT (-76.6280404 39.4128454)
37540365,39.390693,-76.511725,,,1,,,POINT (-76.511725 39.390693)
37540368,39.397691,-76.498479,,,3,,,POINT (-76.498479 39.397691)
37540369,39.397704,-76.498398,,,3,,,POINT (-76.498398 39.397704)
37540383,39.3980185,-76.4976563,,,3,,,POINT (-76.4976563 39.3980185)
37540389,39.3977709,-76.4970697,,,1,,,POINT (-76.4970697 39.3977709)
37540394,39.6874789,-76.7131778,,,3,,,POINT (-76.7131778 39.6874789)
37540401,39.6877816,-76.7117266,turning_circle,,3,,,POINT (-76.7117266 39.6877816)
37540405,39.640217,-76.666924,,,1,,,POINT (-76.666924 39.640217)
37540416,39.4389815,-76.6271494,,,3,,,POINT (-76.6271494 39.4389815)
37540420,39.3981269,-76.4979575,,,1,,,POINT (-76.4979575 39.3981269)
37540443,39.401628,-76.516833,,,1,,,POINT (-76.516833 39.401628)
37540447,39.6856826,-76.7141776,,,3,,,POINT (-76.7141776 39.6856826)
37540460,39.685993,-76.71595,,,1,,,POINT (-76.71595 39.685993)
37540478,39.676182,-76.711454,,,1,,,POINT (-76.711454 39.676182)
37540517,39.525527,-76.5938068,,,3,,,POINT (-76.5938068 39.525527)
37540518,39.5274598,-76.5936791,,,3,,,POINT (-76.5936791 39.5274598)
37540527,39.410278,-76.7377654,,,3,,,POINT (-76.7377654 39.410278)
37540546,39.528249,-76.602867,,,1,,,POINT (-76.602867 39.528249)
37540611,39.524944,-76.597966,,,1,,,POINT (-76.597966 39.524944)
37540649,39.5947687,-76.6625716,,,3,,,POINT (-76.6625716 39.5947687)
37540656,39.5949349,-76.6625015,,,3,,,POINT (-76.6625015 39.5949349)
37540672,39.314796,-76.520759,,,3,,,POINT (-76.520759 39.314796)
37540681,39.3155974,-76.5196311,,,3,,,POINT (-76.5196311 39.3155974)
37540689,39.3154117,-76.5194775,,,4,,,POINT (-76.5194775 39.3154117)
37540694,39.593002,-76.642035,,,1,,,POINT (-76.642035 39.593002)
37540701,39.2526947,-76.667224,,,3,,,POINT (-76.667224 39.2526947)
37540745,39.321621,-76.5058049,,,3,,,POINT (-76.5058049 39.321621)
37540748,39.321214,-76.505416,,,1,,,POINT (-76.505416 39.321214)
37540838,39.3222856,-76.5043786,,,3,,,POINT (-76.5043786 39.3222856)
37540842,39.321318,-76.503797,,,3,,,POINT (-76.503797 39.321318)
37540844,39.4028597,-76.4407838,,,3,,,POINT (-76.4407838 39.4028597)
37540874,39.4770176,-76.8603291,,,1,,,POINT (-76.8603291 39.4770176)
37540893,39.4763787,-76.8605047,,,3,,,POINT (-76.8605047 39.4763787)
